Woman Poops on Boss’s Desk After Winning the Lottery-Fiction!			https://www.truthorfiction.com/woman-poops-bosss-desk-winning-lottery/
2 Georgia Police Officers Have Killed 250 People-Fiction!			https://www.truthorfiction.com/2-georgia-police-officers-have-killed-250-people/
Cards Against Humanity Has a Secret Card-Truth!			https://www.truthorfiction.com/cards-against-humanity-has-a-secret-card/
Michael J. Fox Arrested for Insider Sports Betting-Fiction!			https://www.truthorfiction.com/michael-j-fox-arrested-for-insider-sports-betting/
Dr. Ben Carson Loses Medical License Because of “Brainless Comments”-Fiction!			https://www.truthorfiction.com/dr-ben-carson-loses-medical-license-because-of-brainless-comments/
Halloween Falls on Friday the 13th for First Time in 666 Years-Fiction!			https://www.truthorfiction.com/halloween-falls-on-friday-the-13th-for-first-time-in-666-years/
The motorist who thought the Biblical rapture was taking place-Fiction!			https://www.truthorfiction.com/mistakenrapture/
Woman held hostage by Pillsbury biscuit-Fiction!			https://www.truthorfiction.com/biscuithostage/
The saga of the hotel soap-Fiction!			https://www.truthorfiction.com/berman/
The cactus that was teeming with tarantulas-Fiction!			https://www.truthorfiction.com/cactus/
Woman frightened by men on elevator who turn out to be superstars-Fiction!			https://www.truthorfiction.com/womaononelevator/
Judge Rules TSA Screenings for Muslims Unconstitutional-Fiction!			https://www.truthorfiction.com/tsa-screenings/
Vladimir Putin Describes President Obama-Unproven!			https://www.truthorfiction.com/putin-on-obama-100513/
Joan Rivers’ Comments About the Sexuality of President and First Lady-Truth! But it was a Joke!			https://www.truthorfiction.com/joan-rivers-gay-potus/
President Obama Declared November National Muslim Appreciation Month-Fiction! & Satire!			https://www.truthorfiction.com/obama-muslim-appreciation-day-092813/
President Obama Told Interns Not to Celebrate Independence Day-Fiction!			https://www.truthorfiction.com/obama-interns-070313/
MTV “12 and Pregnant” Show-Fiction!			https://www.truthorfiction.com/mtv-12-and-pregnant/
Common Core and the Instructions on the Use of Sex Toys-Fiction!			https://www.truthorfiction.com/sharon-mercer/
Eric Holder Funded Ferguson Riots-Fiction!			https://www.truthorfiction.com/holder-funded-riots/
FDA Finds Thousands of Coors Light Beer Cans Laced with Cocaine-Fiction!			https://www.truthorfiction.com/coors-light-cocaine/
Unsafe curbside truck repair picture-Unknown Origin!			https://www.truthorfiction.com/unsafe-truck/
The Man Who Owed Zero and Had to Pay Zero to Correct His Bill-Unproven!			https://www.truthorfiction.com/zerobill/
Travel Agent Humor from Washington DC-Unproven!			https://www.truthorfiction.com/travelagent/
The red-faced TV news anchor-Unproven!			https://www.truthorfiction.com/tvanchor/
The Criminal Kerry Supporter Who Stole a Bush Sign-Fiction!			https://www.truthorfiction.com/signthief/
The X-rated school cactus project-Fiction!			https://www.truthorfiction.com/pottedcactus/
Plumbing truck with potty scene on the side-Truth!			https://www.truthorfiction.com/pottytruck/
The width of railroad tracks is based on history that extends back to Roman chariots-Fiction!			https://www.truthorfiction.com/railwidth/
Insulting voice mail at Pacific Palisades High School inCalifornia-Fiction!			https://www.truthorfiction.com/pacificpalisadeshigh/
The Riddle That 80% of Kindergartners Got Right but Stumped Stanford Seniors-Fiction!			https://www.truthorfiction.com/nothing-harvey/
Rumsfeld shutting down Ted Kennedy-Fiction!			https://www.truthorfiction.com/kennedy-rumsfeld/
Confrontation between a French Army officer and a U.S. Marine inBosnia-Unproven!			https://www.truthorfiction.com/marineofficer/
John Kerry gets mixed up quoting his favorite Bible verse-Fiction!			https://www.truthorfiction.com/kerrybible/
Embarrasing first date-Fiction!			https://www.truthorfiction.com/leno-first-date-story/
Christimas with a blowup doll named Louise-Fiction!			https://www.truthorfiction.com/louise/
Proving property title back to its origins?-Fiction!			https://www.truthorfiction.com/louisianapurchase/
The young man who raffled a dead donkey and grew up to be the chairman of Enron-Fiction!			https://www.truthorfiction.com/horsetrader/
The world’s biggest woman?-Fiction!			https://www.truthorfiction.com/giantwoman/
The angry granny who avenged her daughter’s rape by shooting her attackers-Fiction!			https://www.truthorfiction.com/grannyrevenge/
Picture of a U.S. soldier shaking hands with Hillary Clinton but not happy about it-Truth!			https://www.truthorfiction.com/hillary-soldier/
Live on a Cruise Liner rather than a Retirement Facility?-Speculation!& Truth!			https://www.truthorfiction.com/cruiseretire/
Declaration of Revocation from England-Writer Unknown!			https://www.truthorfiction.com/declarationrevocation/
The “Beaver Dam” correspondence between the state of Michigan and a land owner-Truth!			https://www.truthorfiction.com/beaverdam/
Buy beer and recycle the cans instead of buying some stocks-Truth! &Fiction!			https://www.truthorfiction.com/beer-stocks/
