Woman Poops on Boss’s Desk After Winning the Lottery-Fiction!			https://www.truthorfiction.com/woman-poops-bosss-desk-winning-lottery/			2016-04-27T14:19:26+00:00
2 Georgia Police Officers Have Killed 250 People-Fiction!			https://www.truthorfiction.com/2-georgia-police-officers-have-killed-250-people/			2015-12-23T13:30:00+00:00
Cards Against Humanity Has a Secret Card-Truth!			https://www.truthorfiction.com/cards-against-humanity-has-a-secret-card/			2015-11-27T13:56:53+00:00
Michael J. Fox Arrested for Insider Sports Betting-Fiction!			https://www.truthorfiction.com/michael-j-fox-arrested-for-insider-sports-betting/			2015-10-23T10:29:25+00:00
Dr. Ben Carson Loses Medical License Because of “Brainless Comments”-Fiction!			https://www.truthorfiction.com/dr-ben-carson-loses-medical-license-because-of-brainless-comments/			2015-10-16T11:19:02+00:00
Halloween Falls on Friday the 13th for First Time in 666 Years-Fiction!			https://www.truthorfiction.com/halloween-falls-on-friday-the-13th-for-first-time-in-666-years/			2015-09-28T11:38:05+00:00
The motorist who thought the Biblical rapture was taking place-Fiction!			https://www.truthorfiction.com/mistakenrapture/			2015-03-17T22:02:09+00:00
Woman held hostage by Pillsbury biscuit-Fiction!			https://www.truthorfiction.com/biscuithostage/			2015-03-17T21:57:55+00:00
The saga of the hotel soap-Fiction!			https://www.truthorfiction.com/berman/			2015-03-17T21:57:54+00:00
The cactus that was teeming with tarantulas-Fiction!			https://www.truthorfiction.com/cactus/			2015-03-17T21:56:54+00:00
Woman frightened by men on elevator who turn out to be superstars-Fiction!			https://www.truthorfiction.com/womaononelevator/			2015-03-17T21:41:04+00:00
Judge Rules TSA Screenings for Muslims Unconstitutional-Fiction!			https://www.truthorfiction.com/tsa-screenings/			2015-03-17T21:41:02+00:00
Vladimir Putin Describes President Obama-Unproven!			https://www.truthorfiction.com/putin-on-obama-100513/			2015-03-17T21:41:00+00:00
Joan Rivers’ Comments About the Sexuality of President and First Lady-Truth! But it was a Joke!			https://www.truthorfiction.com/joan-rivers-gay-potus/			2015-03-17T21:41:00+00:00
President Obama Declared November National Muslim Appreciation Month-Fiction! & Satire!			https://www.truthorfiction.com/obama-muslim-appreciation-day-092813/			2015-03-17T21:40:58+00:00
President Obama Told Interns Not to Celebrate Independence Day-Fiction!			https://www.truthorfiction.com/obama-interns-070313/			2015-03-17T21:40:58+00:00
MTV “12 and Pregnant” Show-Fiction!			https://www.truthorfiction.com/mtv-12-and-pregnant/			2015-03-17T21:40:57+00:00
Common Core and the Instructions on the Use of Sex Toys-Fiction!			https://www.truthorfiction.com/sharon-mercer/			2015-03-17T21:40:57+00:00
Eric Holder Funded Ferguson Riots-Fiction!			https://www.truthorfiction.com/holder-funded-riots/			2015-03-17T21:40:54+00:00
